track_id,genre
69933,Punk
69934,Punk
69935,Punk
69936,Punk
69937,Punk
69938,Punk
69939,Punk
69940,Punk
69941,Punk
69942,Punk
69943,Punk
69944,Punk
69945,Punk
69946,Punk
69947,Punk
69948,Punk
69949,Punk
69950,Indie-Rock
69951,Indie-Rock
69952,Indie-Rock
69953,Indie-Rock
69954,Indie-Rock
69955,Punk
69956,Punk
69957,Punk
69958,Punk
69959,Punk
69960,Punk
69961,Punk
69962,Dance
69963,Dance
69964,Dance
69965,Dance
69966,Experimental
69985,Electronic
69986,Electronic
69987,Electronic
69988,Electronic
69989,Electronic
69990,Electronic
69991,Electronic
69992,Electronic
69993,Electronic
69994,Electronic
69995,Electronic
69996,Electronic
69997,Pop
69998,Pop
69999,Pop
70000,Pop
70001,Pop
70002,Improv
70003,Improv
70004,Improv
70005,Improv
70021,Experimental
70022,Experimental
70023,Experimental
70024,Experimental
70025,Experimental
70026,Experimental
70027,Experimental
70029,Experimental
70030,Experimental
70031,Experimental
70032,Experimental
70033,Experimental
70034,Experimental
70035,Experimental
70036,Experimental
70037,Experimental
70038,Experimental
70039,Experimental
70040,Lo-Fi
70041,Lo-Fi
70042,Lo-Fi
70043,Lo-Fi
70044,Lo-Fi
70045,Lo-Fi
70046,NotAvailable
70048,Indie-Rock
70050,Indie-Rock
70051,Indie-Rock
70052,Indie-Rock
70053,Indie-Rock
70054,Indie-Rock
70055,Indie-Rock
70056,Indie-Rock
70057,Indie-Rock
70058,Indie-Rock
70059,Indie-Rock
70060,Indie-Rock
70061,Indie-Rock
70067,Electronic
70068,Electronic
70069,Electronic
70070,Electronic
70071,Electronic
70072,Electronic
70073,Electronic
70074,Electronic
70075,Indie-Rock
70076,Experimental
70077,Electronic
70078,Electronic
70079,Electronic
70080,Electronic
70081,Electronic
70082,Electronic
70083,Electronic
70084,Electronic
70085,Electronic
70086,Electronic
70087,Electronic
70089,Industrial
70102,Experimental Pop
70103,Experimental Pop
70104,Experimental Pop
70105,Experimental Pop
70106,Experimental Pop
70107,Experimental Pop
70108,Experimental Pop
70109,Experimental Pop
70110,Experimental Pop
70111,Experimental Pop
70112,Experimental Pop
70113,Experimental Pop
70114,Jazz
70115,Jazz
70116,Jazz
70117,Jazz
70118,Jazz
70119,Jazz
70120,Jazz
70121,Jazz
70122,Jazz
70123,Jazz
70124,Jazz
70125,Jazz
70126,Jazz
70127,Jazz
70128,Jazz
70129,Jazz
70130,Jazz
70131,Jazz
70132,Jazz
70133,Jazz
70134,Jazz
70135,Jazz
70136,Jazz
70137,Jazz
70138,Jazz
70139,Jazz
70140,Jazz
70141,Jazz
70142,Jazz
70143,Jazz
70144,Jazz
70145,Jazz
70146,Jazz
70147,Jazz
70148,Jazz
70149,Electronic
70150,Electronic
70151,Electronic
70152,Electronic
70153,Electronic
70154,Electronic
70155,Electronic
70156,Electronic
70157,Electronic
70158,Drone
70159,Lo-Fi
70160,Lo-Fi
70161,Lo-Fi
70162,Lo-Fi
70163,Avant-Garde
70164,Avant-Garde
70165,Avant-Garde
70166,Avant-Garde
70167,Avant-Garde
70168,Avant-Garde
70169,Avant-Garde
70170,Avant-Garde
70171,Avant-Garde
70172,Avant-Garde
70173,Avant-Garde
70174,Avant-Garde
70175,Experimental
70176,Experimental
70177,Experimental
70178,Experimental
70179,Experimental
70180,Experimental
70181,Experimental
70182,Electronic
70183,Electronic
70184,Electronic
70185,Electronic
70186,Electronic
70187,Electronic
70188,Electronic
70189,Indie-Rock
70190,Psych-Rock
70191,Psych-Rock
70192,Psych-Rock
70193,Psych-Rock
70194,Psych-Rock
70195,Psych-Rock
70196,Psych-Rock
70197,Psych-Rock
70198,Psych-Rock
70199,Psych-Rock
70200,Punk
70201,Punk
70202,Punk
70204,Punk
70205,Punk
70206,Hip-Hop
70207,Hip-Hop
70208,Hip-Hop
70209,NotAvailable
70210,NotAvailable
70211,NotAvailable
70212,Pop
70213,Pop
70214,Pop
70215,Pop
70216,Pop
70217,Pop
70218,Pop
70219,Pop
70220,Pop
70221,Pop
70222,Pop
70223,Pop
70224,Pop
70225,Pop
70226,Pop
70227,Pop
70228,Pop
70229,Pop
70231,Psych-Folk
70237,Psych-Folk
70238,Electronic
70239,Electronic
70240,Electronic
70241,Electronic
70242,Electronic
70243,Electronic
70244,Electronic
70245,Punk
70246,Punk
70247,Punk
70248,Punk
70249,Punk
70250,Punk
70251,Punk
70254,Experimental
70255,Experimental
70256,Experimental
70257,Experimental
70258,Experimental
70259,Experimental
70260,Experimental
70261,Experimental
70262,Experimental
70263,Experimental
70264,Experimental
70265,Experimental
70266,Experimental
70267,Punk
70268,Punk
70269,Punk
70270,Punk
70271,Punk
70272,Punk
70273,Punk
70274,Punk
70275,Punk
70276,Improv
70277,Improv
70278,Improv
70280,Improv
70281,Experimental
70282,Electronic
70283,Electronic
70284,NotAvailable
70285,Classical
70286,Experimental
70288,Lo-Fi
70290,Lo-Fi
70291,Lo-Fi
70293,Experimental
70294,Pop
70295,Pop
70296,Pop
70297,Pop
70298,Pop
70299,Trip-Hop
70300,Trip-Hop
70301,Trip-Hop
70302,Trip-Hop
70303,Trip-Hop
70304,Pop
70305,Pop
70306,Pop
70307,Electronic
70308,Electronic
70309,Electronic
70310,Electronic
70311,Electronic
70312,Electronic
70313,Pop
70314,Pop
70315,Pop
70316,Pop
70317,Pop
70318,Pop
70319,Pop
70320,Pop
70321,Pop
70322,Pop
70323,Pop
70324,Pop
70325,Pop
70326,Pop
70327,Pop
70328,Pop
70329,Soul-RnB
70330,Krautrock
70331,Hip-Hop
70332,Balkan
70333,Metal
70334,NotAvailable
70335,Indie-Rock
70336,Americana
70337,Folk
70355,Rock
70356,Punk
70357,Hip-Hop
70358,Synth Pop
70359,Hip-Hop
70360,Hip-Hop
70363,Indie-Rock
70364,Techno
70365,Indie-Rock
70366,Soul-RnB
70367,Thrash
70369,Indie-Rock
70372,NotAvailable
70373,Americana
70374,Folk
70375,Rock
70376,Rock
70377,Hip-Hop
70378,Rock
70379,Folk
70380,Reggae - Dub
70381,Indie-Rock
70382,Americana
70383,Pop
70385,Synth Pop
70386,Hip-Hop
70387,Indie-Rock
70388,Indie-Rock
70389,Folk
70390,Blues
70391,Blues
70392,Punk
70393,Punk
70394,Punk
70395,Punk
70396,Punk
70397,Punk
70398,Punk
70399,Punk
70400,Punk
70401,Punk
70402,Lo-Fi
70403,Post-Rock
70404,Avant-Garde
70405,Punk
70406,Punk
70407,Indie-Rock
70408,Electronic
70409,Lo-Fi
70410,Pop
70412,Indie-Rock
70413,Electronic
70417,Classical
70418,Classical
70419,Classical
70423,Pop
70424,Pop
70425,Pop
70426,Pop
70434,Punk
70435,Punk
70436,Punk
70437,Punk
70438,Punk
70439,Punk
70440,Punk
70441,Classical
70442,Classical
70443,Classical
70444,Classical
70445,Classical
70446,Classical
70447,Classical
70448,Classical
70449,Classical
70450,Classical
70451,Classical
70452,Classical
70454,Classical
70455,Classical
70456,Classical
70457,Classical
70458,Classical
70459,Classical
70460,Classical
70461,Classical
70462,Classical
70463,Classical
70464,Classical
70465,Classical
70466,Classical
70467,Classical
70468,Classical
70469,Classical
70470,Classical
70471,Classical
70472,Classical
70474,Field Recordings
70475,Electronic
70476,Electronic
70477,Electronic
70478,Jazz
70479,Jazz
70480,Jazz
70481,Jazz
70482,Jazz
70483,Jazz
70484,Jazz
70485,Experimental
70486,NotAvailable
70487,Experimental
70488,Avant-Garde
70489,Avant-Garde
70490,Avant-Garde
70491,Noise
70492,Lo-Fi
70494,Lo-Fi
70495,Lo-Fi
70496,Hip-Hop
70497,Hip-Hop
70498,Hip-Hop
70499,Hip-Hop
70500,Hip-Hop
70501,Hip-Hop
70502,Hip-Hop
70503,Hip-Hop
70504,Hip-Hop
70505,Hip-Hop
70506,Hip-Hop
70507,Experimental
70508,Experimental
70509,Electronic
70510,Electronic
70511,Electronic
70512,Electronic
70513,Electronic
70514,Experimental
70515,Experimental
70516,Experimental
70517,Experimental
70518,Punk
70549,Blues
70550,Blues
70551,Blues
70552,Blues
70553,Blues
70554,Blues
70555,Blues
70556,Blues
70557,Blues
70558,Blues
70559,Blues
70560,Blues
70561,Blues
70562,Blues
70563,Blues
70564,Folk
70565,Folk
70566,Folk
70567,Folk
70568,Folk
70569,Folk
70570,Folk
70571,Folk
70597,Avant-Garde
70598,Avant-Garde
70599,Avant-Garde
70600,Avant-Garde
70601,Avant-Garde
70602,Experimental
70603,Electronic
70604,Electronic
70605,Electronic
70606,Electronic
70607,Electronic
70608,Electronic
70609,Electronic
70610,Electronic
70611,Electronic
70612,Electronic
70613,Electronic
70614,Electronic
70615,Electronic
70616,Electronic
70617,Electronic
70618,Electronic
70619,Industrial
70620,Industrial
70621,Industrial
70622,Industrial
70623,Industrial
70624,Industrial
70625,Industrial
70626,Industrial
70627,Industrial
70628,Industrial
70629,Industrial
70630,Industrial
70631,Industrial
70632,Industrial
70633,Industrial
70634,Industrial
70635,Industrial
70636,Industrial
70637,Industrial
70638,Industrial
70639,Industrial
70640,Industrial
70641,Industrial
70642,Industrial
70643,Industrial
70644,Industrial
70646,Experimental
70647,Experimental
70648,Experimental
70649,Experimental
70650,Experimental
70651,Experimental
70652,Pop
70653,Pop
70654,Hip-Hop
70655,Hip-Hop
70656,Hip-Hop
70657,Hip-Hop
70658,Hip-Hop
70659,Hip-Hop
70660,Hip-Hop
70670,NotAvailable
70671,NotAvailable
70673,NotAvailable
70675,NotAvailable
70676,Pop
70677,Pop
70678,Pop
70679,Pop
70680,Pop
70681,Pop
70682,Pop
70683,Rock
70684,Rock
70685,Rock
70686,Rock
70687,Punk
70688,Punk
70689,Punk
70690,Punk
70691,Punk
70692,Punk
70693,Punk
70694,Punk
70695,Punk
70696,Punk
70697,Garage
70698,Garage
70699,Garage
70700,Garage
70701,Garage
70702,Garage
70703,Garage
70704,Garage
70713,Indie-Rock
70714,Indie-Rock
70715,Indie-Rock
70716,Indie-Rock
70717,Pop
70718,Pop
70719,Pop
70720,Pop
70721,Pop
70722,Pop
70723,Rock
70724,Rock
70725,Rock
70726,Rock
70727,Rock
70728,Rock
70729,Rock
70730,Rock
70731,Rock
70757,Rock
70764,Avant-Garde
70765,Avant-Garde
70766,Avant-Garde
70767,Avant-Garde
70768,Hip-Hop
70769,Hip-Hop
70770,Hip-Hop
70771,Hip-Hop
70772,Hip-Hop
70773,Hip-Hop
70774,Hip-Hop
70775,Hip-Hop
70776,Pop
70777,Pop
70778,Pop
70779,Pop
70780,Pop
70781,Experimental
70782,Avant-Garde
70783,Avant-Garde
70784,Avant-Garde
70785,Avant-Garde
70786,Electronic
70787,Electronic
70788,Electronic
70789,Electronic
70790,Electronic
70791,Electronic
70792,Electronic
70807,NotAvailable
70808,NotAvailable
70809,Grindcore
70810,Grindcore
70811,Grindcore
70812,Grindcore
70813,Grindcore
70814,Rock
70815,Rock
70816,Rock
70817,Rock
70818,Rock
70819,Rock
70820,Rock
70821,Rock
70822,Rock
70823,Rock
70824,Rock
70847,Avant-Garde
70848,NotAvailable
70849,NotAvailable
70850,NotAvailable
70851,NotAvailable
70852,Improv
70853,NotAvailable
70854,International
70855,International
70856,International
70857,International
70858,International
70859,International
70860,International
70861,International
70862,International
70863,International
70864,International
70865,International
70866,Noise
70873,Experimental Pop
70874,Experimental Pop
70875,Experimental Pop
70876,Experimental Pop
70877,Experimental Pop
70878,Experimental Pop
70879,Experimental Pop
70880,NotAvailable
70881,NotAvailable
70882,Punk
70883,Punk
70884,Punk
70885,Punk
70886,Punk
70887,Punk
70888,Punk
70889,Punk
70896,International
70897,International
70898,International
70899,International
70900,International
70901,International
70902,Pop
70903,Pop
70904,Pop
70905,Pop
70906,Pop
70907,Pop
70908,Pop
70909,Pop
70910,Pop
70911,Pop
70912,NotAvailable
70913,Hip-Hop
70914,Hip-Hop
70915,Electronic
70916,Electronic
70917,Electronic
70918,Electronic
70919,Electronic
70920,Electronic
70921,Electronic
70922,Electronic
70923,Electronic
70924,Electronic
70925,Electronic
70926,Electronic
70927,Electronic
70928,Electronic
70929,Electronic
70930,Electronic
70931,Electronic
70932,Electronic
70933,Contemporary Classical
70934,Contemporary Classical
70935,Contemporary Classical
70936,Contemporary Classical
70937,Contemporary Classical
70938,Contemporary Classical
70939,Contemporary Classical
70940,Contemporary Classical
70941,Contemporary Classical
70942,Contemporary Classical
70943,Contemporary Classical
70944,Contemporary Classical
70946,Noise-Rock
70947,Downtempo
70948,Downtempo
70949,Downtempo
70950,Downtempo
70951,Downtempo
70952,Downtempo
70953,Downtempo
70954,Downtempo
70955,Downtempo
70956,Downtempo
70957,Downtempo
70958,Downtempo
70959,Downtempo
70960,Downtempo
70961,Downtempo
70962,Downtempo
70963,Downtempo
70964,Downtempo
70965,Downtempo
70966,Downtempo
70967,Downtempo
70968,Downtempo
70969,Downtempo
70971,NotAvailable
70972,Electronic
70973,Electronic
70974,Electronic
70975,Electronic
70976,Electronic
70977,Electronic
70978,Electronic
70979,Electronic
70980,Electronic
70981,Electronic
70982,Electronic
70983,Electronic
70984,Electronic
70985,Electronic
71001,Electronic
71002,Electronic
71003,Electronic
71004,Electronic
71005,Electronic
71006,Electronic
71007,Electronic
71008,Electronic
71009,Electronic
71010,Electronic
71011,Electronic
71012,Electronic
71013,Electronic
71039,Electronic
71040,Electronic
71041,Electronic
71042,Electronic
71043,Electronic
71044,Electronic
71045,Electronic
71046,Electronic
71048,Electronic
71049,Electronic
71050,Electronic
71051,Electronic
71052,Electronic
71053,Electronic
71054,Pop
71055,Pop
71056,Pop
71057,Pop
71058,Pop
71059,Pop
71060,Pop
71061,Pop
71062,Pop
71063,Rock
71064,Rock
71065,Rock
71066,Rock
71067,Rock
71068,Rock
71069,Rock
71070,Rock
71071,Rock
71072,Rock
71073,Rock
71074,Rock
71075,NotAvailable
71076,Rock
71077,Rock
71078,Rock
71079,Rock
71080,Rock
71081,Rock
71082,Rock
71083,Rock
71084,Rock
71085,Rock
71086,Rock
71087,Electronic
71088,Electronic
71089,Electronic
71090,Electronic
71091,Electronic
71092,Electronic
71093,Electronic
71094,Electronic
71095,Electronic
71096,Electronic
71097,Electronic
71098,Electronic
71099,Electronic
71100,Electronic
71101,Electronic
71102,Electronic
71103,Electronic
71104,Electronic
71105,Electronic
71106,Electronic
71107,Electronic
71108,Electronic
71109,Electronic
71110,Electronic
71111,Electronic
71112,Electronic
71113,Electronic
71114,Ambient Electronic
71115,Ambient Electronic
71116,Ambient Electronic
71117,Ambient Electronic
71119,Avant-Garde
71120,Avant-Garde
71121,Avant-Garde
71122,Avant-Garde
71123,Avant-Garde
71124,Avant-Garde
71125,Avant-Garde
71126,Avant-Garde
71127,Avant-Garde
71128,Avant-Garde
71129,Avant-Garde
71130,Avant-Garde
71131,Country
71132,Jazz
71133,Psych-Folk
71134,Punk
71137,Rock
71138,Pop
71139,Rock
71140,Electronic
71141,Avant-Garde
71142,Avant-Garde
71143,Avant-Garde
71144,Avant-Garde
71145,Avant-Garde
71146,Avant-Garde
71147,Avant-Garde
71148,Country
71150,Hip-Hop
71151,Hip-Hop
71152,Hip-Hop
71153,Hip-Hop
71154,Hip-Hop
71155,Hip-Hop
71156,Hip-Hop
71157,Hip-Hop
71158,Hip-Hop
71159,Hip-Hop
71160,Hip-Hop
71161,Hip-Hop
71162,Electronic
71163,Electronic
71164,Electronic
71165,Electronic
71166,Electronic
71167,Punk
71169,Electronic
71170,Experimental
71171,Punk
71172,Hip-Hop Beats
71173,Hip-Hop Beats
71174,Hip-Hop Beats
71175,Hip-Hop Beats
71176,Progressive
71196,Electronic
71197,Electronic
71198,Electronic
71199,Electronic
71200,Electronic
71201,Electronic
71202,Electronic
71203,Electronic
71204,Electronic
71205,Electronic
71206,Electronic
71207,Electronic
71208,Electronic
71209,Electronic
71210,Electronic
71211,Electronic
71212,Electronic
71213,Electronic
71214,Electronic
71215,Hip-Hop
71216,Hip-Hop
71217,Hip-Hop
71218,Hip-Hop
71219,Hip-Hop
71220,Hip-Hop
71221,Hip-Hop
71222,Hip-Hop
71223,Hip-Hop
71224,Hip-Hop
71225,Hip-Hop
71226,Hip-Hop
71227,Hip-Hop
71228,Hip-Hop
71229,Hip-Hop
71230,Hip-Hop
71231,Hip-Hop
71240,Hip-Hop
71241,Hip-Hop
71242,Hip-Hop
71243,Hip-Hop
71244,Hip-Hop
71245,Hip-Hop
71246,Hip-Hop
71247,Hip-Hop
71248,Hip-Hop
71249,Hip-Hop
71250,Hip-Hop
71251,Hip-Hop
71252,Hip-Hop
71253,Hip-Hop
71254,Hip-Hop
71255,Hip-Hop
71256,Rock
71257,Rock
71258,Rock
71259,Rock
71260,Rock
71261,Rock
71262,Rock
71263,Rock
71264,Rock
71265,Rock
71266,Rock
71270,Punk
71271,Punk
71272,Punk
71273,Punk
71274,Punk
71275,Punk
71276,Punk
71277,Pop
71278,Pop
71279,Pop
71280,Pop
71281,Pop
71282,Pop
71283,Pop
71284,Pop
71285,Pop
71286,Glitch
71287,Glitch
71288,Glitch
71289,Glitch
71290,Glitch
71291,Glitch
71292,Glitch
71293,Glitch
71294,Glitch
71295,Glitch
71296,Glitch
71297,Glitch
71298,Glitch
71299,Glitch
71300,Glitch
71301,Glitch
71302,Glitch
71303,Post-Punk
71304,Post-Punk
71305,Chiptune
71306,Chiptune
71307,Chiptune
71308,Chiptune
71309,Chiptune
71310,Chiptune
71311,Chiptune
71312,Chiptune
71313,Electronic
71314,Electronic
71315,Electronic
71316,Electronic
71317,Electronic
71318,Electronic
71319,Electronic
71320,Electronic
71321,Electronic
71322,Field Recordings
71323,Field Recordings
71324,Field Recordings
71325,Field Recordings
71326,Field Recordings
71327,Field Recordings
71328,Field Recordings
71329,Field Recordings
71330,Field Recordings
71331,Field Recordings
71332,Field Recordings
71333,Field Recordings
71334,Field Recordings
71335,Field Recordings
71336,Field Recordings
71337,Electronic
71338,Electronic
71339,Electronic
71340,Electronic
71341,Electronic
71342,Electronic
71343,Electronic
71344,Electronic
71345,Electronic
71346,Electronic
71347,Electronic
71350,Avant-Garde
71352,Avant-Garde
71353,Avant-Garde
71354,Avant-Garde
71355,Avant-Garde
71358,Avant-Garde
71359,Avant-Garde
71361,Avant-Garde
71362,Rock
71363,Rock
71364,Rock
71365,Rock
71366,Rock
71367,Rock
71368,Rock
71369,Rock
71370,Rock
71371,Rock
71372,Rock
71373,Jazz
71374,Jazz
71375,Jazz
71376,Jazz
71377,Jazz
71378,Jazz
71379,Jazz
71380,Jazz
71381,Jazz
71382,NotAvailable
71383,Soundtrack
71384,Soundtrack
71385,Soundtrack
71386,Electronic
71387,Electronic
71388,Electronic
71389,Electronic
71390,Electronic
71391,Electronic
71392,Electronic
71393,Electronic
71394,Electronic
71395,Electronic
71396,Electronic
71397,Electronic
71398,Electronic
71399,Electronic
71400,Electronic
71401,Electronic
71402,Electronic
71403,Electronic
71404,Electronic
71405,Electronic
71406,Electronic
71407,Electronic
71408,Electronic
71409,Electronic
71410,Electronic
71411,Electronic
71412,Electronic
71413,Electronic
71414,Electronic
71415,Electronic
71416,Electronic
71417,Electronic
71418,Electronic
71419,Electronic
71420,Electronic
71421,Electronic
71422,Electronic
71423,Electronic
71424,Electronic
71425,Electroacoustic
71426,Electroacoustic
71427,Electroacoustic
71428,Electroacoustic
71429,Electroacoustic
71430,Electroacoustic
71431,Electronic
71432,Electronic
71433,Electronic
71434,Electronic
71435,Electronic
71436,Electronic
71437,Electronic
71438,Electronic
71439,Electronic
71440,Electronic
71441,Field Recordings
71442,Experimental Pop
71443,Experimental Pop
71444,Experimental Pop
71445,Experimental Pop
71446,Experimental Pop
71447,Experimental Pop
71448,Experimental Pop
71449,Experimental Pop
71450,Experimental Pop
71451,Experimental Pop
71452,Experimental Pop
71453,Experimental Pop
71454,Experimental Pop
71455,Experimental Pop
71456,Experimental Pop
71458,Lo-Fi
71459,Lo-Fi
71460,Lo-Fi
71461,Lo-Fi
71462,Lo-Fi
71463,Lo-Fi
71464,Lo-Fi
71465,Lo-Fi
71466,Experimental
71467,Experimental
71468,Experimental
71469,Experimental
71470,Experimental
71471,Experimental
71472,Experimental
71473,Experimental
71474,Indie-Rock
71475,Indie-Rock
71476,Indie-Rock
71477,Indie-Rock
71478,Indie-Rock
71479,Indie-Rock
71480,Indie-Rock
71481,Indie-Rock
71482,Indie-Rock
71484,Punk
71485,Punk
71486,Punk
71487,Punk
71488,Punk
71489,Punk
71490,Punk
71491,Punk
71492,Punk
71493,Rock
71494,Rock
71495,Rock
71496,Rock
71497,Rock
71498,Rock
71499,Rock
71500,Rock
71501,Rock
71502,Electronic
71503,Electronic
71504,Electronic
71505,Electronic
71506,Electronic
71507,Electronic
71508,Electronic
71509,Electronic
71510,Electronic
71511,Electronic
71512,Electronic
71513,Electronic
71514,Electronic
71515,Electronic
71516,Electronic
71517,Ambient Electronic
71518,Ambient Electronic
71519,Ambient Electronic
71520,Ambient Electronic
71521,Ambient Electronic
71522,Ambient Electronic
71523,Ambient Electronic
71524,Ambient Electronic
71525,Ambient Electronic
71526,Sound Collage
71527,Sound Collage
71528,Sound Collage
71529,Sound Collage
71530,Sound Collage
71531,Sound Collage
71532,Sound Collage
71533,Sound Collage
71534,Sound Collage
71535,Sound Collage
71536,Sound Collage
71537,Sound Collage
71538,Sound Collage
71539,Sound Collage
71540,Sound Collage
71541,Sound Collage
71542,Sound Collage
71543,Sound Collage
71544,Sound Collage
71545,Sound Collage
71546,Sound Collage
71547,Sound Collage
71548,Electronic
71549,Electronic
71550,Electronic
71551,Trip-Hop
71552,Trip-Hop
71553,Trip-Hop
71554,Trip-Hop
71555,Trip-Hop
71556,Trip-Hop
71557,Trip-Hop
71558,Trip-Hop
71559,Trip-Hop
71560,Trip-Hop
71570,Avant-Garde
71571,Avant-Garde
71572,Avant-Garde
71573,Avant-Garde
71574,Avant-Garde
71575,Avant-Garde
71577,Avant-Garde
71578,Avant-Garde
71579,Avant-Garde
71580,NotAvailable
71581,NotAvailable
71582,Free-Folk
71583,Free-Folk
71584,Free-Folk
71585,Free-Folk
71586,Free-Folk
71587,Indie-Rock
71588,Indie-Rock
71589,Indie-Rock
71590,Indie-Rock
71591,Indie-Rock
71592,Electronic
71593,Electronic
71594,Electronic
71595,Electronic
71596,Electronic
71597,Electronic
71598,Electronic
71599,Electronic
71600,Electronic
71606,Classical
71608,Punk
71609,Punk
71610,Punk
71611,Punk
71612,Metal
71613,Metal
71614,Metal
71615,Metal
71616,Metal
71617,Metal
71618,Metal
71619,Metal
71620,Metal
71621,Metal
71622,Metal
71623,Punk
71624,Punk
71625,Punk
71626,Punk
71627,Punk
71628,Punk
71629,Punk
71630,Punk
71631,Punk
71632,Punk
71633,Punk
71634,Punk
71635,Punk
71636,Punk
71637,Punk
71638,Punk
71640,Punk
71641,Punk
71650,Punk
71651,Punk
71652,Punk
71653,Punk
71654,Punk
71655,Punk
71656,Punk
71657,Punk
71658,Punk
71659,Punk
71660,Punk
71661,Punk
71662,Punk
71663,Punk
71664,Punk
71665,Punk
71666,Punk
71667,Punk
71668,Punk
71669,Punk
71670,Punk
71671,Punk
71672,Punk
71673,Punk
71674,Punk
71675,Punk
71676,Punk
71677,Punk
71678,Punk
71679,Electronic
71680,Electronic
71681,Electronic
71682,Electronic
71683,Electronic
71684,Electronic
71685,Electronic
71686,Electronic
71687,Electronic
71688,Hip-Hop
71689,Hip-Hop
71690,Hip-Hop
71691,Hip-Hop
71692,Hip-Hop
71693,Hip-Hop
71694,Hip-Hop
71695,Hip-Hop
71696,Electronic
71697,Electronic
71698,Electronic
71699,Electronic
71700,Electronic
71701,Electronic
71702,Electronic
71703,Electronic
71704,Sound Art
71705,Minimalism
71706,Electronic
71707,Funk
71708,Novelty
71709,Pop
71710,Rock
71711,Punk
71712,NotAvailable
71713,NotAvailable
71714,Punk
71715,Punk
71716,Electro-Punk
71718,Pop
71719,Garage
71720,Rock
71721,Punk
71722,Psych-Folk
71723,Old-Time / Historic
71724,Folk
71725,Avant-Garde
71726,Punk
71727,Novelty
71728,Jazz
71729,Country
71730,Country
71731,Pop
71732,Pop
71734,Electronic
71735,Electronic
71736,Electronic
71737,Electronic
71738,Electronic
71739,Electronic
71740,Electronic
71741,Electronic
71742,Electronic
71743,Electronic
71744,Electronic
71746,Electronic
71747,Electronic
71748,Electronic
71749,Electronic
71750,Electronic
71751,Electronic
71752,Electronic
71761,Rock
71762,Rock
71763,Rock
71764,Rock
71765,Rock
71766,Rock
71767,Rock
71768,Rock
71769,Electronic
71770,Electronic
71771,Electronic
71772,Electronic
71773,Electronic
71774,Electronic
71775,Electronic
71776,Electronic
71777,Electronic
71778,Electronic
71779,Ambient
71780,Ambient
71781,Ambient
71782,Ambient
71783,Ambient
71784,Ambient
71785,Ambient
71801,Electronic
71802,Electronic
71803,Electronic
71804,Electronic
71805,Electronic
71806,Electronic
71807,Electronic
71808,Electronic
71809,Electronic
71810,Electronic
71811,Electronic
71812,Electronic
71813,Electronic
71814,Electronic
71815,Electronic
71816,Electronic
71817,Electronic
71818,Electronic
71819,Electronic
71820,Electronic
71821,Electronic
71822,Electronic
71823,Electronic
71826,Avant-Garde
71827,Avant-Garde
71828,Pop
71829,Pop
71830,Pop
71831,Pop
71832,Pop
71833,Pop
71834,Pop
71835,Afrobeat
71836,Afrobeat
71837,Afrobeat
71838,Afrobeat
71839,Afrobeat
71840,Afrobeat
71841,Afrobeat
71842,Afrobeat
71843,Afrobeat
71845,Pop
71846,Pop
71847,Pop
71848,Pop
71849,Pop
71850,Pop
71851,Pop
71852,Pop
71853,Pop
71854,Pop
71855,Pop
71856,Pop
71857,Classical
71858,Classical
71859,Noise
71860,Noise
71866,Rock
71867,Rock
71868,Rock
71869,Rock
71870,Rock
71871,Rock
71872,Rock
71873,Rock
71874,Ambient
71875,Ambient
71876,Ambient
71877,Ambient
71878,Ambient
71879,Ambient
71880,Ambient
71881,Ambient
71882,Ambient
71883,Drone
71884,Drone
71885,Drone
71887,Post-Rock
71911,Noise
71912,Noise
71914,Noise
71915,Noise
71916,Noise
71918,Blues
71919,Blues
71920,Goth
71921,Goth
71922,Goth
71923,Goth
71924,Goth
71925,Goth
71926,Goth
71927,Goth
71928,Goth
71929,Goth
71930,Goth
71931,Goth
71932,Goth
71933,Goth
71934,Goth
71935,Goth
71936,Goth
71937,Goth
71938,Goth
71939,Soundtrack
71940,Audio Collage
71941,Electronic
71942,Electronic
71943,Electronic
71944,Electronic
71945,Electronic
71946,Electronic
71947,Electronic
71948,Electronic
71949,Electronic
71950,Electronic
71951,Electronic
71952,Electronic
71953,Electronic
71954,Electronic
71955,Electronic
71956,Electronic
71957,Electronic
71958,Electronic
71959,Electronic
71960,Electronic
71961,Electronic
71962,Electronic
71963,Electronic
71964,Electronic
71965,Electronic
71966,Electronic
71967,Ambient Electronic
71968,Ambient Electronic
71969,Ambient Electronic
71970,Ambient Electronic
71971,Ambient Electronic
71972,Ambient Electronic
71973,Ambient Electronic
71974,Ambient Electronic
71975,Ambient Electronic
71976,Ambient Electronic
71977,Ambient Electronic
71978,Ambient Electronic
71979,Ambient Electronic
71980,Ambient Electronic
71981,Ambient Electronic
71982,Ambient Electronic
71983,Ambient Electronic
71984,Ambient Electronic
71985,Ambient Electronic
71986,Electronic
71987,Electronic
71988,Electronic
71989,Electronic
71990,Electronic
71991,Electronic
71992,Electronic
71993,Electronic
71994,Electronic
71995,Electronic
71996,Electronic
71997,Electronic
71998,Electronic
71999,Electronic
72000,Electronic
72001,Electronic
72002,Electronic
72003,Electronic
72004,Electronic
72005,Electronic
72006,Electronic
72007,Electronic
72008,Electronic
72009,Electronic
72010,Electronic
72011,Electronic
72012,Electronic
72013,Electronic
72014,Electronic
72015,Electronic
72016,Electronic
72017,Electronic
72018,Electronic
